model,class,psnr,ssim,lpips
SCUNet,Bacterial,35.107314459752025,0.9251512289047241,0.24555081129074097
A (L2),Bacterial,33.12618550058908,0.898110568523407,0.255516916513443
D (NLL+SSIM+FFL),Bacterial,32.03635749897473,0.8772068619728088,0.31182047724723816
H (PP-VAE),Bacterial,31.437814226681283,0.8636845946311951,0.34925127029418945
DnCNN,Bacterial,31.601817708588406,0.8614088296890259,0.3232024610042572
SCUNet,Bacterial,33.246462531289744,0.900436282157898,0.251120924949646
A (L2),Bacterial,35.14829653318116,0.9236974120140076,0.2392379641532898
D (NLL+SSIM+FFL),Bacterial,34.12775189773604,0.9064924120903015,0.2869473695755005
H (PP-VAE),Bacterial,33.3396656200427,0.8893735408782959,0.33373910188674927
DnCNN,Bacterial,33.24831721879474,0.8828549385070801,0.3240203261375427
SCUNet,Bacterial,35.231822661459724,0.9256739616394043,0.2326044738292694
A (L2),Bacterial,34.807288658727536,0.9255620241165161,0.2400268316268921
D (NLL+SSIM+FFL),Bacterial,33.74397760591262,0.9073110818862915,0.3062552213668823
H (PP-VAE),Bacterial,33.060352340566816,0.8922504782676697,0.3510281443595886
DnCNN,Bacterial,33.04350122329757,0.8872143626213074,0.33925509452819824
SCUNet,Bacterial,34.98269843035509,0.9282322525978088,0.23378580808639526
A (L2),Bacterial,35.10729438450096,0.916353702545166,0.301580011844635
D (NLL+SSIM+FFL),Bacterial,34.5003093011104,0.9087726473808289,0.34408268332481384
H (PP-VAE),Bacterial,34.09078275554638,0.9019092917442322,0.3597038984298706
DnCNN,Bacterial,33.7540655401135,0.8913711905479431,0.35497862100601196
SCUNet,Bacterial,35.16924290171587,0.9169122576713562,0.3021823465824127
A (L2),Bacterial,34.69702674654214,0.9294463992118835,0.22063156962394714
D (NLL+SSIM+FFL),Bacterial,33.55817133711686,0.9095738530158997,0.2898273468017578
H (PP-VAE),Bacterial,33.00458332212934,0.8989830017089844,0.31416213512420654
DnCNN,Bacterial,33.03210670952729,0.8921722173690796,0.31067705154418945
SCUNet,Bacterial,34.82149176329938,0.9314058423042297,0.21319277584552765
A (L2),Bacterial,34.979893449219084,0.9243454933166504,0.24603065848350525
D (NLL+SSIM+FFL),Bacterial,33.89947871011779,0.904680073261261,0.3096959888935089
H (PP-VAE),Bacterial,33.2914173379092,0.8928508758544922,0.34965142607688904
DnCNN,Bacterial,33.25688570038575,0.8880345821380615,0.33295297622680664
SCUNet,Bacterial,35.06760529728582,0.9268324971199036,0.23633795976638794
A (L2),Bacterial,34.028329480676135,0.9165223836898804,0.2802819013595581
D (NLL+SSIM+FFL),Bacterial,32.769948478074156,0.894138514995575,0.3417138159275055
H (PP-VAE),Bacterial,32.16720970753016,0.8824823498725891,0.3673296272754669
DnCNN,Bacterial,32.374551556866756,0.8772799968719482,0.32826972007751465
SCUNet,Bacterial,34.13459556513827,0.9200237989425659,0.26563960313796997
A (L2),Bacterial,35.144962255513946,0.923787534236908,0.2500433623790741
D (NLL+SSIM+FFL),Bacterial,34.11139754296626,0.9071926474571228,0.30494868755340576
H (PP-VAE),Bacterial,33.30824853085787,0.8928512930870056,0.35019391775131226
DnCNN,Bacterial,33.51309711046471,0.8915114998817444,0.3139401078224182
SCUNet,Bacterial,35.24054874736086,0.9251694083213806,0.2442794144153595
A (L2),Bacterial,33.961748215663675,0.9050679206848145,0.2635960876941681
D (NLL+SSIM+FFL),Bacterial,32.88681187128915,0.8844348192214966,0.33193597197532654
H (PP-VAE),Bacterial,32.248832111852444,0.8694236278533936,0.3795681297779083
DnCNN,Bacterial,32.32129016109297,0.8669159412384033,0.3274853825569153
SCUNet,Bacterial,34.112936296624184,0.9069899916648865,0.2575666904449463
A (L2),Bacterial,32.72254102242769,0.8914884924888611,0.21357089281082153
D (NLL+SSIM+FFL),Bacterial,31.72665942227613,0.8683425188064575,0.2471250593662262
H (PP-VAE),Bacterial,31.28018869563509,0.8568314909934998,0.2771293520927429
DnCNN,Bacterial,31.38570679340365,0.8544517755508423,0.2700131833553314
SCUNet,Bacterial,32.82972012812279,0.893036961555481,0.20772656798362732
A (L2),Bacterial,33.81578096229752,0.9182607531547546,0.19548571109771729
D (NLL+SSIM+FFL),Bacterial,32.7566578536177,0.9000778794288635,0.23926332592964172
H (PP-VAE),Bacterial,31.96884638689605,0.8844743967056274,0.29263946413993835
DnCNN,Bacterial,32.24939685889127,0.8841421604156494,0.26895713806152344
SCUNet,Bacterial,34.163805529930016,0.9214823842048645,0.19038204848766327
A (L2),Bacterial,34.417411824066036,0.924212634563446,0.2251904010772705
D (NLL+SSIM+FFL),Bacterial,33.32316423938863,0.9061177968978882,0.274056613445282
H (PP-VAE),Bacterial,32.381067311859965,0.8872153759002686,0.3168313503265381
DnCNN,Bacterial,32.539567322114614,0.8847972750663757,0.30922403931617737
SCUNet,Bacterial,34.6492549880804,0.9261609315872192,0.21701869368553162
A (L2),Bacterial,34.05570374262961,0.921802282333374,0.21857905387878418
D (NLL+SSIM+FFL),Bacterial,32.799328346825064,0.8964890837669373,0.2836166322231293
H (PP-VAE),Bacterial,31.979285281867362,0.8775038123130798,0.32147085666656494
DnCNN,Bacterial,32.01014451727006,0.872510552406311,0.3111393451690674
SCUNet,Bacterial,34.14573325679475,0.9233706593513489,0.2140478640794754
A (L2),Bacterial,35.56052934276006,0.9330187439918518,0.2258608043193817
D (NLL+SSIM+FFL),Bacterial,34.46260952603324,0.9156067967414856,0.27089202404022217
H (PP-VAE),Bacterial,33.81519034173443,0.9050302505493164,0.3046180009841919
DnCNN,Bacterial,33.684723692574394,0.8978699445724487,0.29858219623565674
SCUNet,Bacterial,35.66519226463326,0.9346857666969299,0.22110214829444885
A (L2),Bacterial,35.627631827834904,0.9382566809654236,0.26054155826568604
D (NLL+SSIM+FFL),Bacterial,34.72529448870432,0.9262637495994568,0.3225014805793762
H (PP-VAE),Bacterial,34.320110563576655,0.9190901517868042,0.3530269265174866
DnCNN,Bacterial,34.05259956277458,0.9106336236000061,0.343847393989563
SCUNet,Bacterial,35.757536322284466,0.9404497146606445,0.2480599284172058
A (L2),Bacterial,35.34559997080386,0.91959148645401,0.25983038544654846
D (NLL+SSIM+FFL),Bacterial,34.13123161223653,0.8991125822067261,0.32455819845199585
H (PP-VAE),Bacterial,33.43074411108647,0.8873376846313477,0.34541404247283936
DnCNN,Bacterial,33.15792189822759,0.873914361000061,0.37358832359313965
SCUNet,Bacterial,35.4140113910291,0.9218454957008362,0.25678277015686035
A (L2),Bacterial,33.015657707956365,0.8999613523483276,0.21438711881637573
D (NLL+SSIM+FFL),Bacterial,32.08220332364783,0.8813521265983582,0.23661485314369202
H (PP-VAE),Bacterial,31.613703351130184,0.8691917657852173,0.2614615261554718
DnCNN,Bacterial,31.504939414236706,0.8613917827606201,0.25844457745552063
SCUNet,Bacterial,33.19587802667127,0.9031703472137451,0.20712479948997498
A (L2),Bacterial,35.76532043334095,0.9283854961395264,0.2506203353404999
D (NLL+SSIM+FFL),Bacterial,34.4340603627331,0.9083520770072937,0.32699400186538696
H (PP-VAE),Bacterial,33.712535543849775,0.8939133286476135,0.37990203499794006
DnCNN,Bacterial,33.681853518310774,0.8878160119056702,0.3394972085952759
SCUNet,Bacterial,35.88988916852386,0.9299025535583496,0.24855831265449524
A (L2),Bacterial,34.69589144750238,0.9209115505218506,0.26445239782333374
D (NLL+SSIM+FFL),Bacterial,33.39776310320104,0.9015946984291077,0.32607153058052063
H (PP-VAE),Bacterial,32.79446726883297,0.8886464834213257,0.35862404108047485
DnCNN,Bacterial,32.833938229751325,0.8839300870895386,0.3343889117240906
SCUNet,Bacterial,34.899569339543824,0.9231400489807129,0.25351837277412415
A (L2),Bacterial,33.46531237540865,0.8966478705406189,0.2184208631515503
D (NLL+SSIM+FFL),Bacterial,32.47546426823028,0.8745746612548828,0.2561350464820862
H (PP-VAE),Bacterial,31.660833475819867,0.8548716306686401,0.2927308976650238
DnCNN,Bacterial,31.737588520974573,0.8511086702346802,0.26273196935653687
SCUNet,Bacterial,33.595737142858475,0.8992052674293518,0.21668048202991486
A (L2),Bacterial,33.92152172342403,0.9093529582023621,0.2524116635322571
D (NLL+SSIM+FFL),Bacterial,32.99659929267124,0.8960450291633606,0.2831721007823944
H (PP-VAE),Bacterial,32.408090204638555,0.8866729140281677,0.30822670459747314
DnCNN,Bacterial,32.60156721575474,0.8819303512573242,0.31153684854507446
SCUNet,Bacterial,33.91157336948383,0.907088041305542,0.24600820243358612
A (L2),Bacterial,32.99314780942271,0.8946281671524048,0.24756410717964172
D (NLL+SSIM+FFL),Bacterial,32.253765415108795,0.8819855451583862,0.2991214990615845
H (PP-VAE),Bacterial,31.763301046795096,0.8700388073921204,0.3269035220146179
DnCNN,Bacterial,31.93549159341993,0.8674740791320801,0.306291401386261
SCUNet,Bacterial,33.09730714300365,0.8946563005447388,0.2438722848892212
A (L2),Bacterial,34.24404907047974,0.920340359210968,0.26441705226898193
D (NLL+SSIM+FFL),Bacterial,33.50733086390483,0.9089194536209106,0.306829571723938
H (PP-VAE),Bacterial,32.98913955272309,0.8989543914794922,0.32648026943206787
DnCNN,Bacterial,32.87212876304468,0.8922571539878845,0.32749849557876587
SCUNet,Bacterial,34.322717753526405,0.9206904768943787,0.25886401534080505
A (L2),Bacterial,34.33182956104574,0.9013068675994873,0.31085747480392456
D (NLL+SSIM+FFL),Bacterial,33.42123103124462,0.8883771896362305,0.3446415066719055
H (PP-VAE),Bacterial,32.83993641127053,0.8772111535072327,0.37038901448249817
DnCNN,Bacterial,32.882805273354066,0.8724312782287598,0.3428187072277069
SCUNet,Bacterial,34.31323053404896,0.9008851647377014,0.3076401650905609
A (L2),Bacterial,34.52052729660342,0.9041253328323364,0.2952006459236145
D (NLL+SSIM+FFL),Bacterial,33.637016727591195,0.8929134607315063,0.3182154893875122
H (PP-VAE),Bacterial,33.18672569319581,0.8855401277542114,0.335544615983963
DnCNN,Bacterial,33.167855554322074,0.8798758387565613,0.31782516837120056
SCUNet,Bacterial,34.494651681958395,0.9038743376731873,0.2842678427696228
A (L2),Bacterial,34.73790376883183,0.9242410659790039,0.2504906952381134
D (NLL+SSIM+FFL),Bacterial,33.829288852768066,0.9117052555084229,0.30024832487106323
H (PP-VAE),Bacterial,33.248059805870575,0.9022853374481201,0.3156980872154236
DnCNN,Bacterial,33.28614284055838,0.8963051438331604,0.31161391735076904
SCUNet,Bacterial,34.70009271653226,0.9224526882171631,0.24489060044288635
A (L2),Bacterial,32.72485355386316,0.8977392911911011,0.2040918916463852
D (NLL+SSIM+FFL),Bacterial,31.833166465691605,0.879143476486206,0.2229195535182953
H (PP-VAE),Bacterial,31.286053359307196,0.8689643144607544,0.2413606494665146
DnCNN,Bacterial,31.21718795421938,0.8597463369369507,0.2284543812274933
SCUNet,Bacterial,32.844446208268174,0.9015642404556274,0.20153217017650604
A (L2),Bacterial,36.50191905321264,0.937138557434082,0.23985892534255981
D (NLL+SSIM+FFL),Bacterial,35.086795253157405,0.9194796085357666,0.2988625168800354
H (PP-VAE),Bacterial,34.38841768320495,0.9096289277076721,0.3270873725414276
DnCNN,Bacterial,34.246848908138155,0.9002560377120972,0.3227244019508362
SCUNet,Bacterial,36.50906763276009,0.9373856782913208,0.23300260305404663
A (L2),Bacterial,35.951200837726574,0.933871865272522,0.26372718811035156
D (NLL+SSIM+FFL),Bacterial,34.7379827908443,0.9169571995735168,0.30924808979034424
H (PP-VAE),Bacterial,34.250046033880245,0.9098315834999084,0.332133948802948
DnCNN,Bacterial,33.97037382528627,0.9005488753318787,0.2998810410499573
SCUNet,Bacterial,36.162149641942555,0.9358422160148621,0.2553935647010803
A (L2),Bacterial,35.656789795293065,0.9232578277587891,0.2508522868156433
D (NLL+SSIM+FFL),Bacterial,34.46358759003267,0.9064134359359741,0.3046616315841675
H (PP-VAE),Bacterial,34.02734020142993,0.8971333503723145,0.3384774923324585
DnCNN,Bacterial,33.83039737656912,0.8886511325836182,0.3198738396167755
SCUNet,Bacterial,35.7862282840265,0.9251713156700134,0.24333462119102478
A (L2),Bacterial,35.8434717041676,0.9347758293151855,0.2657971680164337
D (NLL+SSIM+FFL),Bacterial,34.70644932069051,0.9211027026176453,0.3183794617652893
H (PP-VAE),Bacterial,34.113658457500286,0.913154661655426,0.33494672179222107
DnCNN,Bacterial,34.092835425276874,0.9048978090286255,0.3005845546722412
SCUNet,Bacterial,35.90249907636832,0.9351210594177246,0.26632148027420044
A (L2),Bacterial,35.477875078562874,0.9296463131904602,0.24725010991096497
D (NLL+SSIM+FFL),Bacterial,34.304786280948456,0.9132447242736816,0.30111777782440186
H (PP-VAE),Bacterial,33.846656852056405,0.9062148332595825,0.3351144790649414
DnCNN,Bacterial,33.70568876811259,0.8983994126319885,0.300617516040802
SCUNet,Bacterial,35.53683759358542,0.929702877998352,0.246419295668602
A (L2),Bacterial,33.73867065653387,0.8953456282615662,0.277706503868103
D (NLL+SSIM+FFL),Bacterial,32.94306983445984,0.8814529776573181,0.30458617210388184
H (PP-VAE),Bacterial,32.64068453893093,0.8731324672698975,0.3273109793663025
DnCNN,Bacterial,32.645591633269966,0.8687916398048401,0.303101122379303
SCUNet,Bacterial,33.76113000391088,0.8969773650169373,0.27660831809043884
A (L2),Bacterial,34.88964865526683,0.9122523665428162,0.2825995683670044
D (NLL+SSIM+FFL),Bacterial,34.057750191132634,0.8996540904045105,0.3346865177154541
H (PP-VAE),Bacterial,33.5139282171987,0.8893172144889832,0.3567703366279602
DnCNN,Bacterial,33.46237764917993,0.8852872252464294,0.3335936367511749
SCUNet,Bacterial,34.978540955993076,0.9143460392951965,0.28024956583976746
A (L2),Bacterial,34.833220565136344,0.9244406223297119,0.24401205778121948
D (NLL+SSIM+FFL),Bacterial,33.866705997698936,0.9120685458183289,0.2944496273994446
H (PP-VAE),Bacterial,33.28484790410219,0.9017671942710876,0.3116130232810974
DnCNN,Bacterial,33.205543326365124,0.8946856260299683,0.3130226731300354
SCUNet,Bacterial,34.92674128913745,0.9262924194335938,0.23426350951194763
A (L2),Bacterial,35.918922289387545,0.9409858584403992,0.21787777543067932
D (NLL+SSIM+FFL),Bacterial,34.705937551221204,0.9230039119720459,0.2691834568977356
H (PP-VAE),Bacterial,33.95247546271645,0.9138976335525513,0.29535093903541565
DnCNN,Bacterial,33.73016036170803,0.9024204015731812,0.2950059175491333
SCUNet,Bacterial,36.10925028579612,0.943195641040802,0.2085750252008438
A (L2),Bacterial,35.11465839163037,0.9296629428863525,0.20346909761428833
D (NLL+SSIM+FFL),Bacterial,33.94524542389004,0.9138986468315125,0.24471229314804077
H (PP-VAE),Bacterial,33.24714910316433,0.9003430604934692,0.2863810062408447
DnCNN,Bacterial,33.27533249275228,0.8951719403266907,0.24450601637363434
SCUNet,Bacterial,35.21063092259466,0.9312994480133057,0.2016044557094574
A (L2),Bacterial,35.86411340109272,0.9330436587333679,0.26393556594848633
D (NLL+SSIM+FFL),Bacterial,34.37782477903436,0.9166275858879089,0.3214898109436035
H (PP-VAE),Bacterial,33.799865364394385,0.9087846875190735,0.34014391899108887
DnCNN,Bacterial,33.7555697690227,0.8999770879745483,0.30262911319732666
SCUNet,Bacterial,36.11761152565623,0.9362529516220093,0.2577459216117859
A (L2),Bacterial,35.75219131269618,0.9370751976966858,0.23544606566429138
D (NLL+SSIM+FFL),Bacterial,34.36717921923892,0.9158104062080383,0.3045639097690582
H (PP-VAE),Bacterial,33.77194410178785,0.9069092869758606,0.3257419168949127
DnCNN,Bacterial,33.43363551622404,0.8918828368186951,0.3397102952003479
SCUNet,Bacterial,35.91427632056204,0.9390437602996826,0.22502820193767548
A (L2),Bacterial,33.870796792181565,0.9037349820137024,0.2308262437582016
D (NLL+SSIM+FFL),Bacterial,32.78437598321063,0.8822639584541321,0.27744919061660767
H (PP-VAE),Bacterial,32.20105099636634,0.8665480613708496,0.3201192319393158
DnCNN,Bacterial,32.317272973803945,0.8655827641487122,0.29678380489349365
SCUNet,Bacterial,33.90904055769888,0.9043071866035461,0.22903624176979065
A (L2),Bacterial,33.11011568082899,0.8993873000144958,0.26436901092529297
D (NLL+SSIM+FFL),Bacterial,32.04884057490209,0.8773596286773682,0.30953699350357056
H (PP-VAE),Bacterial,31.38243657625681,0.8614537119865417,0.3530815839767456
DnCNN,Bacterial,31.49924554488217,0.8586099743843079,0.3427393138408661
SCUNet,Bacterial,33.19645083685352,0.9015325307846069,0.2586095333099365
A (L2),Bacterial,32.4141963522736,0.8882617950439453,0.18875238299369812
D (NLL+SSIM+FFL),Bacterial,31.478516342695944,0.8694106340408325,0.2256207913160324
H (PP-VAE),Bacterial,30.92807394396157,0.8561445474624634,0.2539764642715454
DnCNN,Bacterial,31.092160600239183,0.8533979654312134,0.24242138862609863
SCUNet,Bacterial,32.530394680129895,0.8938027620315552,0.18800774216651917
A (L2),Bacterial,34.02230399623107,0.9041174650192261,0.2681504189968109
D (NLL+SSIM+FFL),Bacterial,33.085506351642316,0.8858233094215393,0.31980836391448975
H (PP-VAE),Bacterial,32.44567154729357,0.8689074516296387,0.3572313189506531
DnCNN,Bacterial,32.43118663758672,0.8644901514053345,0.36160510778427124
SCUNet,Bacterial,34.039188006673776,0.9044488072395325,0.26355189085006714
A (L2),Bacterial,34.324294929734485,0.9069967865943909,0.2690483331680298
D (NLL+SSIM+FFL),Bacterial,33.4019733455368,0.8901116847991943,0.316474974155426
H (PP-VAE),Bacterial,32.906451258882804,0.8793238401412964,0.3417339026927948
DnCNN,Bacterial,32.916595039329366,0.8744779229164124,0.3300870954990387
SCUNet,Bacterial,34.38155173334678,0.9085981845855713,0.25685590505599976
A (L2),Bacterial,34.49710166448113,0.9189644455909729,0.22948423027992249
D (NLL+SSIM+FFL),Bacterial,33.37684193679375,0.8985326886177063,0.2834223508834839
H (PP-VAE),Bacterial,32.708802475897556,0.8856686949729919,0.3311358094215393
DnCNN,Bacterial,32.713795215736965,0.8805672526359558,0.3038182854652405
SCUNet,Bacterial,34.50209024685522,0.9192967414855957,0.22621257603168488
A (L2),Bacterial,35.323152972874155,0.912726640701294,0.2542794346809387
D (NLL+SSIM+FFL),Bacterial,34.16086562783968,0.8947743773460388,0.28610342741012573
H (PP-VAE),Bacterial,33.520494952005116,0.8829193711280823,0.3298162519931793
DnCNN,Bacterial,33.639398056409966,0.8798350095748901,0.3030601739883423
